微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
5121051316456703,P8PDJr5Gn,大弟子Leo,2025-01-09 23:40:41,吉米卡特葬礼，历任总统出席  入席后奥巴马和特朗普一直在聊，感觉两人关系还不错 大弟子Leo的微博视频 ,32,37,118,中国,安徽,蚌埠,深红爱国青年；专注高清图片和视频,6,42.3万,男,https://weibo.com/u/5540020591,https://m.weibo.cn/detail/P8PDJr5Gn,P8PDJr5Gn
5120987730805397,P8NZb3nwh,金灿荣教授,2025-01-09 19:28:01,#烽火问鼎计划# 特朗普开疆拓土不是说着玩的，他一旦做了地球房东将重塑一切 金灿荣教授的微博视频 ,30,94,283,中国,北京,北京,商务合作罗老师：18910902522,354,352.1万,男,https://weibo.com/u/7264589101,https://m.weibo.cn/detail/P8NZb3nwh,P8NZb3nwh
5120827114916665,P8JO7kD33,总台环球资讯,2025-01-09 08:49:47,#特朗普的扩张欲引起众怒#【#特朗普为何盯上格陵兰岛#？】美国当选总统特朗普7日表示，出于对美国“经济安全需要”考虑，他不会排除通过“军事或经济胁迫”手段夺取巴拿马运河和格陵兰岛控制权的可能性。对此，丹麦首相弗雷泽里克森重申，格陵兰岛是“非卖品”；美国国务卿布林肯批评特朗普的提议不切 ...全文,143,57,242,中国,北京,北京,环球资讯是中央广播电视总台新闻新媒体中心所属账号。关注全球资讯，世界在你手边。,934,4868.6万,男,https://weibo.com/u/1656831930,https://m.weibo.cn/detail/P8JO7kD33,P8JO7kD33
5120807034423447,P8JhJiyJV,徐德智在UN,2025-01-09 07:30:00,今天，我们就特朗普说不排除武力手段获得格陵兰及巴拿马运河，提问了联合国发言人。联合国觉得，这样做对吗？另外，叙利亚政府军方提拔恐怖分子，联合国怎么看？#飞飞送命题# #特朗普不排除武力控制巴拿马运河格陵兰岛# #叙利亚局势# 美国·联合国总部大楼 徐德智在UN的微博视频 ,24,43,290,美国,美国,N/A,Absence of light is a necessary part. 一个曾经在叙利亚，现在在联合国的小记者。,553,196万,男,https://weibo.com/u/1830834613,https://m.weibo.cn/detail/P8JhJiyJV,P8JhJiyJV
5121024024119079,P8OVIhhyL,倩男游神,2025-01-09 21:52:14,如果中国率先突破了可控核聚变，中国彻底实现能源自由，谁也不能卡中国的能源脖子，美国就不可能有和中国竞争的资本，中国全面进去电气化时代。  1电就几乎不要钱； 2燃油车全部退出历史舞台； 3食物全部工厂化生产，无限供应，不再有粮食危机； 4有足够的地盖房子，大家都不再住楼房，全部住别墅； 5 ...全文,14,23,83,中国,浙江,绍兴,微信公众号：倩男游神/全民操盘手       就这两个号，其他都是假冒,1385,57.3万,男,https://weibo.com/u/2431967372,https://m.weibo.cn/detail/P8OVIhhyL,P8OVIhhyL
5121118170775989,P8Rnz3fRX,阿呆鉴史,2025-01-10 04:06:20,“我全都要”？ 特朗普又发了张“新地图”。 观察者网的微博视频 ,0,4,5,中国,广东,广州,,450,2.2万,男,https://weibo.com/u/5695091010,https://m.weibo.cn/detail/P8Rnz3fRX,P8Rnz3fRX
5121118113366877,P8Rnte7St,MingZhC,2025-01-10 04:06:07,美国洛杉矶山火完全失控，特朗普要求加州州长辞职  #特朗普要求加州州长就山火失控辞职# 观察者网的微博视频 ,0,0,0,中国,北京,北京,城市三千，我只取一瓢饮,2085,46万,男,https://weibo.com/u/3821861152,https://m.weibo.cn/detail/P8Rnte7St,P8Rnte7St
5121062553256462,P8PVRdF9A,听伱唱首歌,2025-01-10 00:25:20,#特朗普要求加州州长就山火失控辞职#随便打开一个视频，漫天大火控不住啊 听伱唱首歌的微博视频 ,2,4,30,中国,江苏,苏州,我一定会找你，披星戴月！私信早关了.镇魂,1584,4823,女,https://weibo.com/u/2033967337,https://m.weibo.cn/detail/P8PVRdF9A,P8PVRdF9A
5121114899219232,P8RihCGli,Summer_Honey107,2025-01-10 03:53:20,可以说特朗普上对于漂亮果来说是负责任的总统,0,0,0,中国,广东,深圳,愿你唱的每一句Honey🍯都有人为你应援,681,246,女,https://weibo.com/u/2214458914,https://m.weibo.cn/detail/P8RihCGli,P8RihCGli
5121113905168774,P8RgGlGDk,超级火星赛亚人,2025-01-10 03:49:23,#墨总统建议称北美为墨西哥美洲#【墨西哥总统给特朗普上历史课：应把包括美国在内的北美洲改名“墨西哥美洲”】 墨西哥总统辛鲍姆8日回应美国当选总统特朗普将墨西哥湾更名为“美洲湾”的提议，称墨西哥湾的名称从1607年以来就得到了国际认可。她还开玩笑称，不如把北美称为“墨西哥美洲”。 ...全文,0,0,0,中国,浙江,杭州,在这个世界上，不是所有合理的和美好的都能按照自己的愿望存在或实现。,2247,11.1万,男,https://weibo.com/u/1733049557,https://m.weibo.cn/detail/P8RgGlGDk,P8RgGlGDk
