微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
6883345759.0,,我又了解山姆了,2024-09-25 23:49:05,李诞有点牛，我真怕他变成下一个蔡澜或是别的什么老饕。从来没在直播间买过东西，除了这个猪油酥酥，也就是猪油渣。上次在上海工作遇到李诞，他说猪油渣是温州一个威士忌吧尝到的，太惊艳了。我以为猪油渣顶了天了也就是像贵阳的脆哨罢了。我承认我错了，现在只要像他一样一躺着就吃一堆，这回真的真的 ...全文,9.0,20.0,428.0,中国,福建,厦门,祝你断断续续的快乐。,559.0,20.5万,m,https://m.weibo.cn/u/6883345759?,https://m.weibo.cn/detail/OyFQPv7Yk,OyFQPv7Yk
1687379911.0,,马孔多作坊,2024-09-30 20:23:14,可能是最近总看李诞的小卖部直播吧，又刷到黑尾酱去英国读书的视频，感慨她真的好漂亮，于是在想俩人为什么be，翻到某篇文里写李诞喜欢黑尾酱的是她“幼稚天真，敏感忧伤”，想起他的两本书里关于典典的描述，李诞那句“我血是蓝色的啊朋友们”。两个敏感的人相爱。我天，破碎的少女心为之一动。 ,2.0,1.0,77.0,中国,湖北,武汉,天蝎座叛逆男孩,527.0,2466,f,https://m.weibo.cn/u/1687379911?,https://m.weibo.cn/detail/OzpDL3m54,OzpDL3m54
5861117661.0,,老猫笔记,2024-09-30 13:23:56,李诞说呼兰他A股大赚，两眼放光 老猫笔记的微博视频 ,3.0,4.0,35.0,中国,辽宁,大连,gzh：猫财神,174.0,12.3万,f,https://m.weibo.cn/u/5861117661?,https://m.weibo.cn/detail/OzmTzjGEn,OzmTzjGEn
1639498782.0,,南方周末,2024-09-28 13:58:20,#李诞说外行不能理解贫嘴和幽默#【李诞：贫嘴，我是绝对不要的；幽默是少言，但准确的】李诞在《文学馆之夜》里谈到：“贫嘴和幽默的分别，是外行特别不能理解的。幽默是少言的，他进来的话，他一直在那贫嘴，我是绝对不要的，他虽然看起来很热闹很好笑，是绝对不要的。就是不说的人，就那么几个字很准 ...全文,11.0,14.0,53.0,中国,广东,广州,中国深具公信力和发行量最大的新闻周报 新闻热线：020-87361587,275.0,1859.9万,m,https://m.weibo.cn/u/1639498782?,https://m.weibo.cn/detail/Oz4gxd68O,Oz4gxd68O
1380420394.0,,一千多岁大鲤鱼精,2024-09-29 01:00:11,李诞以前的东西我没看过也不了解，印象中好像他也引起过一些争议，但是看这人直播，说的东西还挺实在的。  比如说一个女性问婚姻，就说自己原来在国外留学，回国相亲找了个老公，在二线城市，老公答应以后跟她出国生活，但是意愿越来越不强，英语也学不下去了，自己留在这个地方找工作也只有几千块钱的 ...全文,2.0,2.0,13.0,中国,河北,石家庄,,521.0,7万,f,https://m.weibo.cn/u/1380420394?,https://m.weibo.cn/detail/Oz8Bb6wRZ,Oz8Bb6wRZ
7594205274.0,,_彪形麗人孫大聖_,2024-09-26 16:38:44,李诞在直播间聊到如何冥想，这两天对我帮助很大。他说冥想就是观察自己的呼吸，可能你会忍不住走神想别的事，但是没关系。你就想象你在火车站看着情绪像火车一样来来往往，可能你会跟着它往前走一段，但别走太远就回来。这样你就像一个看火车的人，心里知道：“哦，这些是我的情绪，它们会来，也会走。 ...全文,114.0,13.0,867.0,中国,北京,北京,中文系云师姐，彪形语文老师，业余读书人，终身学习者,482.0,10.1万,f,https://m.weibo.cn/u/7594205274?,https://m.weibo.cn/detail/OyMsEwQhX,OyMsEwQhX
5974537157.0,OzuaxEcMu,我一介小小文科生,2024-10-01 07:55:00,李诞 十月顺利 ,0.0,0.0,0.0,中国,山西,忻州,笑是生活的解药,483.0,28,f,https://m.weibo.cn/u/5974537157?,https://m.weibo.cn/detail/OzuaxEcMu,
