微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id,情感倾向
5171694169494859,Pu55KDQ2T,只为鱼钟情,2025-05-29 17:37:18,终于明白了，刘国梁为什么挤破头也要在国际乒联谋个位置做了，不是因为他太闲，也不是因为她喜欢干吃力不讨好的事，而是他想中国在乒联有一席之地！老话说得好，“朝中有人好办事，膝下无金莫求人”。就在乒哈赛事刚结束，刘国梁就带着王励勤，刘诗雯等人参加了国际乒联的国际会议他的目的是 ...全文,4,32,132,中国,上海,上海,我比你想象之中要更加深情,66,47.6万,女,https://weibo.com/u/6231143298,https://m.weibo.cn/detail/Pu55KDQ2T,Pu55KDQ2T,0.9999927987706065
5172805627022120,Puy0qtsM0,天天揍boss,2025-06-01 19:13:50,#中国乒协理解和尊重樊振东意愿#为何会出现这样的局面，当局者们不该反思一下吗哈！奥运冠军被逼的无球可打，大师在流浪，小丑在殿堂，京队一家独大，国乒不是国家的而是北京队的！所以给以后学乒乓球的小朋友一个建议有没有天赋没关系，叫你爸妈努力搞钱，竭尽所能进北京队！不用打比赛都给奥运金牌 ...全文,0,0,5,中国,广东,深圳,最大的梦想：睡觉睡到自然醒，数钱数到手抽筋！！！,129,313,男,https://weibo.com/u/5108562533,https://m.weibo.cn/detail/Puy0qtsM0,Puy0qtsM0,0.9999966068851123
5172809585394791,Puy6OmDqL,妃妀,2025-06-01 19:29:34,#孙颖莎杂志#内娱打架不要拉上莎莎噢！我们莎莎是一名国家的乒乓球运动员！虽然杂志销量很不错！但还是要关注我们的成绩噢！她是中国乒乓球队历史上首位达成双圈世锦赛金满贯的女运动员！同时也是本年度世界杯女单卫冕冠军🎉获得职业生涯第十七个世冠🏆 ,0,0,2,中国,广东,肇庆,我又惹到你啦？ 不服憋着！  我的言论仅代表我自己！！！,330,421,女,https://weibo.com/u/7346109165,https://m.weibo.cn/detail/Puy6OmDqL,Puy6OmDqL,0.9999940925755735
5171694169494859,Pu55KDQ2T,只为鱼钟情,2025-05-29 17:37:18,终于明白了，刘国梁为什么挤破头也要在国际乒联谋个位置做了，不是因为他太闲，也不是因为她喜欢干吃力不讨好的事，而是他想中国在乒联有一席之地！老话说得好，“朝中有人好办事，膝下无金莫求人”。就在乒哈赛事刚结束，刘国梁就带着王励勤，刘诗雯等人参加了国际乒联的国际会议他的目的是 ...全文,4,32,132,中国,上海,上海,我比你想象之中要更加深情,66,47.6万,女,https://weibo.com/u/6231143298,https://m.weibo.cn/detail/Pu55KDQ2T,Pu55KDQ2T,0.9999927987706065
5172805627022120,Puy0qtsM0,天天揍boss,2025-06-01 19:13:50,#中国乒协理解和尊重樊振东意愿#为何会出现这样的局面，当局者们不该反思一下吗哈！奥运冠军被逼的无球可打，大师在流浪，小丑在殿堂，京队一家独大，国乒不是国家的而是北京队的！所以给以后学乒乓球的小朋友一个建议有没有天赋没关系，叫你爸妈努力搞钱，竭尽所能进北京队！不用打比赛都给奥运金牌 ...全文,0,0,5,中国,广东,深圳,最大的梦想：睡觉睡到自然醒，数钱数到手抽筋！！！,129,313,男,https://weibo.com/u/5108562533,https://m.weibo.cn/detail/Puy0qtsM0,Puy0qtsM0,0.9999966068851123
5172803973679364,PuxXLfraA,嘿嘿嘿422,2025-06-01 19:07:16,#樊振东加盟德甲联赛#牛逼！！！狠狠把那些官僚主义份子的脸打烂，这个国家乃至这个世界最优秀的男乒乓球选手被逼成了什么样子，只听说过足球踢的好要留洋，现在我们的国球也被弄成了这样 ,0,0,9,中国,江西,,记录自己还没有变得麻木和无趣的时候,566,88,男,https://weibo.com/u/6345757043,https://m.weibo.cn/detail/PuxXLfraA,PuxXLfraA,0.11090057625918026
5172650974382476,PutYZio56,扬子晚报,2025-06-01 08:59:18,【#樊振东加盟德甲联赛# 】目前，萨尔布吕肯队内拥有巴黎奥运会男单银牌得主莫雷高德、东京奥运会男团银牌得主弗朗西斯卡以及达科、村松裕人、约内斯库、塞德里克-迈斯纳，主教练为王志。 #樊振东发文早安慕尼黑##樊振东莫雷加德成为队友# 在@萨尔布吕肯乒乓球甲级俱乐部 的官宣消息中， ...全文,1,3,100,中国,江苏,南京,扬子晚报官方微博，新闻热线：025-96096。,2152,2010.5万,女,https://weibo.com/u/1653603955,https://m.weibo.cn/detail/PutYZio56,PutYZio56,0.677612255185911
5172800224233658,PuxRIhLmO,9紫水晶瓶,2025-06-01 18:52:22,#中国乒协理解和尊重樊振东意愿#樊振东注定乒坛留名的人！看不懂他为什么出去打球的人，需要自己反省格局和眼界哈看看deepseek怎么说吧1️⃣个人职业生涯发展：对于樊振东而言，这是职业生涯新起点。德国乒乓球甲级联赛汇聚了弗朗西斯卡、莫雷加德等欧洲顶尖选手，他能通过与不同风格 ...全文,2,0,13,中国,北京,北京,别来审判我！开心最重要！,199,110,女,https://weibo.com/u/6317115284,https://m.weibo.cn/detail/PuxRIhLmO,PuxRIhLmO,0.9998052477098563
5172517477026109,PuqvFttOl,香草苏打泡泡,2025-06-01 00:08:50,在2024年巴黎奥运会乒乓球男单32强赛中，王楚钦爆冷以2:4负于瑞典选手莫雷加德，成为其职业生涯的重大挫折。他在后续采访中多次谈及此次失利，并进行了深刻反思：自责与心理压力 王楚钦坦言，尽管获得混双金牌，但男单过早出局让他陷入低谷。他反复质问“为何奥运历史上未有的情况发生在自己身上” ...全文,0,108,12,美国,美国,,祝我们好在春夏秋冬 🩵  只是Evanism，其他不代表属性 🩵所有视频来自网络，侵权联删,2923,1.6万,女,https://weibo.com/u/2951248130,https://m.weibo.cn/detail/PuqvFttOl,PuqvFttOl,0.9999999998667533
5172689431692081,PuuZ176bD,新浪新闻,2025-06-01 11:32:06,【樊振东加盟萨尔布吕肯，#樊振东为什么选择远赴德甲打球#】#樊振东德甲年薪或高达15万欧#乍一看这个新闻，可能会感觉自己起猛了——樊振东怎么去德国打球了？但仔细想想，远赴德甲，对于现在的樊振东、以及对于国乒而言，都是一步跳出了棋盘的好棋。#樊振东加盟德甲联赛# 樊振东加盟萨尔布吕肯，他为什么选择远赴德甲打球 ,4,9,74,中国,北京,北京,上新浪新闻客户端，每天了解世界多一点。下载客户端：http://sina.cn/j/d.php?k=87,2139,1.07亿,男,https://weibo.com/u/2028810631,https://m.weibo.cn/detail/PuuZ176bD,PuuZ176bD,0.8767007747450729
5172512738771430,Puqo1ANQG,YL_小佳,2025-05-31 23:50:00,头哥真是实诚！采访中说上厕所都要固定坑位，说得是坑位吗？那分明说的是“哥，专一忠诚，矢志不渝“，认准了马桶都不改！[捂脸][捂脸]那些造谣的也不先了解了解，一年整三个不同女朋友!也是醉了！哥有洁癖啊！[捂脸][捂脸]兜兜转转居然回到了梦里头，忘了头哥说的吗？梦不了一点！连歌词都不唱了！ ...全文,1,7,36,中国,山东,威海,无属性（图片来自网络，侵删）,5926,4.3万,女,https://weibo.com/u/7869365616,https://m.weibo.cn/detail/Puqo1ANQG,Puqo1ANQG,1.1509140706023047e-06
